Asset Name;Model;Model No.;Category;Manufacturer;Serial;Purchased;Location;Checked Out;Type;Username;Status;Created At;Updated at;Notes;MAC Adress;Type utilisation;Propriété SI;Propriété;Date fin garantie
079TNI-115;SBID-MX075-V3;;Tableau intéractif;Smart;K110NW51Y1130;;079 - D'Audet;079 - D'Audet;location;;Distribué (deployed);5/11/2022 10:42;5/11/2022 10:43;ajouté par script php;;;;;
055C-LAB-17;Chromebook;3100;Chromebook;DELL INC.;2G0M4L3;;;;;;Retiré (archived);5/11/2022 14:09;3/22/2023 13:58;ajouté par script php;;;;;
055C-LAB-16;Chromebook;3100;Chromebook;DELL INC.;CH0M4L3;;;;;;Déployable (deployable);5/11/2022 14:09;5/11/2022 14:14;ajouté par script php;;;;;
058C-LAB2-12;Chromebook;3100;Chromebook;DELL INC.;BD0M4L3;;058 - Des Trois-Cantons;;;;Déployable (deployable);5/11/2022 14:10;7/14/2022 10:41;ajouté par script php;;;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
058C-LAB2-13;Chromebook;3100;Chromebook;DELL INC.;1FKM4L3;;058 - Des Trois-Cantons;;;;Déployable (deployable);5/11/2022 14:10;7/14/2022 10:41;ajouté par script php;;;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
058C-LAB2-14;Chromebook;3100;Chromebook;DELL INC.;380M4L3;;058 - Des Trois-Cantons;;;;Déployable (deployable);5/11/2022 14:10;7/14/2022 10:41;ajouté par script php;;;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
058C-LAB2-15;Chromebook;3100;Chromebook;DELL INC.;DG0M4L3;;058 - Des Trois-Cantons;;;;Déployable (deployable);5/11/2022 14:10;7/14/2022 10:41;ajouté par script php;;;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
058C-LAB2-16;Chromebook;3100;Chromebook;DELL INC.;290M4L3;;058 - Des Trois-Cantons;;;;Déployable (deployable);5/11/2022 14:10;7/14/2022 10:41;ajouté par script php;;;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
088TNI-120;SBID-MX075-V3;;Tableau intéractif;Smart;K110NW51Y0122;;088 - De Saint-Romain;088 - De Saint-Romain;location;;Distribué (deployed);5/12/2022 9:05;5/12/2022 9:07;ajouté par script php;;;;;
051S-KATLAP;Latitude;7320;Portable;DELL INC.;B26XLN3;4/4/2022 0:00;039 - Louis-Saint-Laurent;Kathy Lapointe;user;klapointe;Distribué (deployed);5/12/2022 11:55;6/29/2022 4:16;ajout PC par TS;08-92-04-61-3D-FD;;;;
055i-301-01;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;G2HQVHJ736;;;;;;Distribué (deployable);5/13/2022 11:02;5/13/2022 11:02;ajouté par script php;;Enseignant;;;
;;055 - Saint-Paul;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
MININT-KKOFPMH;Latitude;5580;Portable;DELL INC.;4FWSFH2;9/1/2017 0:00;;;;;Distribué (deployable);5/16/2022 16:05;5/16/2022 16:05;ajout PC par TS;A4-4C-C8-31-1A-EE;;;;
047i-LAB-10;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;Q6YQPM061V;;;;;;Déployable (deployable);5/24/2022 9:27;7/14/2022 10:41;ajouté par script php;;;;047 - Du Parchemin (Côté Couvent);
;;;;;;;;;;;;;;;;;;;;
047i-LAB-11;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;FR7Q29NCYQ;;;;;;Déployable (deployable);5/24/2022 9:27;7/14/2022 10:41;ajouté par script php;;;;047 - Du Parchemin (Côté Couvent);
;;;;;;;;;;;;;;;;;;;;
047i-LAB-12;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;FXXMVHJ2CR;;;;;;Déployable (deployable);5/24/2022 9:27;7/14/2022 10:41;ajouté par script php;;;;047 - Du Parchemin (Côté Couvent);
;;;;;;;;;;;;;;;;;;;;
047i-LAB-13;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;R76LD9H9QR;;;;;;Déployable (deployable);5/24/2022 9:27;7/14/2022 10:41;ajouté par script php;;;;047 - Du Parchemin (Côté Couvent);
;;;;;;;;;;;;;;;;;;;;
047i-LAB-14;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;L036652P90;;;;;;Déployable (deployable);5/24/2022 9:27;7/14/2022 10:41;ajouté par script php;;;;047 - Du Parchemin (Côté Couvent);
;;;;;;;;;;;;;;;;;;;;
067P-PLAN-02;Latitude;3520;Portable;DELL INC.;CNY0WG3;12/16/2021 0:00;067 - Notre-Dame-du-Paradis;067 - Notre-Dame-du-Paradis;location;;Déployable Déployé (deployed);5/25/2022 9:54;9/25/2023 13:13;mise a jour du nom et de la date d'achat par script;B4-45-06-57-D6-3C;;;;
067P-PLAN-01;Latitude;3520;Portable;DELL INC.;FNY0WG3;12/16/2021 0:00;067 - Notre-Dame-du-Paradis;067 - Notre-Dame-du-Paradis;location;;Déployable Déployé (deployed);5/25/2022 9:54;9/25/2023 13:13;modifie PC par TS;B4-45-06-57-D6-4A;;;;
067P-PLAN-03;Latitude;3520;Portable;DELL INC.;4NY0WG3;12/16/2021 0:00;067 - Notre-Dame-du-Paradis;067 - Notre-Dame-du-Paradis;location;;Déployable Déployé (deployed);5/25/2022 9:56;9/25/2023 13:13;modifie PC par TS;B4-45-06-57-D6-44;;;;
022O-S104-203;OptiPlex;5090;Bureau;DELL INC.;J6M1LM3;2/5/2022 0:00;022 - CFP le Granit;022 - CFP le Granit;location;;Distribué (deployed);5/26/2022 10:47;8/16/2023 15:29;mise a jour du nom et de la date d'achat par script;74-86-E2-0A-61-19;Lab Fix;;Service Informatique;
022O-S104-204;OptiPlex;5090;Bureau;DELL INC.;97M1LM3;2/5/2022 0:00;022 - CFP le Granit;022 - CFP le Granit;location;;Distribué (deployed);5/26/2022 10:47;8/16/2023 15:31;mise a jour du nom et de la date d'achat par script;74-86-E2-0A-61-10;Lab Fix;;Service Informatique;
022O-S104-208;OptiPlex;5090;Bureau;DELL INC.;H6M1LM3;2/5/2022 0:00;022 - CFP le Granit;022 - CFP le Granit;location;;Distribué (deployed);5/26/2022 10:48;6/22/2023 10:17;mise a jour du nom et de la date d'achat par script;74-86-E2-0A-61-2A;Lab Fix;;Service Informatique;
022O-S104-207;OptiPlex;5090;Bureau;DELL INC.;27M1LM3;2/5/2022 0:00;022 - CFP le Granit;022 - CFP le Granit;location;;Distribué (deployed);5/26/2022 10:49;6/22/2023 10:11;mise a jour du nom et de la date d'achat par script;74-86-E2-0A-11-3B;Lab Fix;;Service Informatique;
022P-SUMMIT-01;Precision Tower;3620;Bureau;DELL INC.;JPXBXK2;9/28/2017 0:00;022 - CFP le Granit;Gabriel Grenier;user;ggrenier;Distribué (deployed);5/26/2022 10:58;6/22/2023 10:14;mise a jour du nom et de la date d'achat par script;D8-9E-F3-09-F2-07;;;;
016P-30810-BARC;Latitude;5480;Portable;DELL INC.;B8DK9H2;7/24/2017 0:00;Utilisateurs Inactifs;Camile Bard;user;8261109;Distribué (deployed);5/26/2022 13:57;8/2/2023 4:40;mise a jour du nom et de la date d'achat par script;A4-4C-C8-13-55-E8;Mesure 30810;;;
068P-TES-01;Latitude;3520;Portable;DELL INC.;BC1SLL3;5/12/2022 0:00;068 - Notre-Dame-du-Sacre-Coeur;068 - Notre-Dame-du-Sacre-Coeur;location;;Distribué (deployed);5/26/2022 14:24;6/22/2023 10:05;mise a jour du nom et de la date d'achat par script;00-BE-43-6D-7C-4D;;;;
068P-TES-02;Latitude;3520;Portable;DELL INC.;DC1SLL3;5/12/2022 0:00;068 - Notre-Dame-du-Sacre-Coeur;068 - Notre-Dame-du-Sacre-Coeur;location;;Distribué (deployed);5/26/2022 14:31;6/22/2023 10:06;mise a jour du nom et de la date d'achat par script;00-BE-43-6D-79-FD;;;;
023P-EVAL-001;Latitude;3520;Portable;DELL INC.;G2GJLL3;5/8/2022 0:00;023 - Crifa;023 - Crifa;location;;Distribué (deployed);5/26/2022 16:30;8/16/2023 15:31;mise a jour du nom et de la date d'achat par script;B0-4F-13-C8-64-98;;;023 - CRIFA;
023P-EVAL-002;Latitude;3520;Portable;DELL INC.;F2GJLL3;5/8/2022 0:00;023 - Crifa;023 - Crifa;location;;Distribué (deployed);5/26/2022 16:31;8/16/2023 15:30;mise a jour du nom et de la date d'achat par script;B0-4F-13-C8-5F-D4;;;023 - CRIFA;
023P-ABUS-001;Latitude;3520;Portable;DELL INC.;8XGJLL3;5/8/2022 0:00;023 - Crifa;Angel Buzzell;user;abuzzell;Distribué (deployed);5/26/2022 16:33;8/16/2023 15:40;mise a jour du nom et de la date d'achat par script;B0-4F-13-C8-6B-D8;Direction;;023 - CRIFA;
Iphone Pascal Veilleux;Iphone;SE;Cellulaire;Apple;KQTNWVG26W;;Équipe volante;Pascal Veilleux;user;pveilleux;Distribué (deployed);5/27/2022 8:46;6/9/2022 9:35;;;Autre personnel scolaire;;Service Informatique;
097S-BARC-001;Latitude;7320;Portable;DELL INC.;JF40NN3;5/27/2022 0:00;097 - Centre de Service de Coaticook ;Claudia Barrette;user;cbarrette;Distribué (deployed);6/6/2022 13:23;6/22/2023 10:14;mise a jour du nom et de la date d'achat par script;08-92-04-71-CB-01;;;;
058i-LAB-11;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;TVMQWM02QH;;058 - Des Trois-Cantons;058 - Des Trois-Cantons;location;;Distribué (deployed);6/8/2022 10:56;6/8/2022 11:06;;;Lab Chariot / Mobile;Non;058 - Des Trois-Cantons;
058I-LAB-12;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;HW0WL9N443;;058 - Des Trois-Cantons;058 - Des Trois-Cantons;location;;Distribué (deployed);6/13/2022 10:40;6/13/2022 10:40;;;Élève-Covid;;058 - Des Trois-Cantons;
097O-103-001;OptiPlex;3060;Bureau;DELL INC.;262HHV2;3/4/2019 0:00;097 - Centre de Service de Coaticook ;Alexandra Sanschagrin;user;asanschagrin;Distribué (deployed);6/21/2022 13:07;6/22/2023 10:20;mise a jour du nom et de la date d'achat par script;6C-2B-59-CE-4A-74;;;;
023I-FLEUR-012;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;Q6TG9FX97J;;023 - Crifa;023 - Crifa;location;;Distribué (deployed);6/22/2022 9:24;6/22/2022 9:53;ajouté par script php;;Formation DEP;;;
;;023 - CRIFA;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
023I-FLEUR-013;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;G7GPF46C1W;;023 - Crifa;023 - Crifa;location;;Distribué (deployed);6/22/2022 9:24;6/22/2022 9:53;ajouté par script php;;Formation DEP;;;
;;023 - CRIFA;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
023I-FLEUR-014;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;G27GYXWDLQ;;023 - Crifa;023 - Crifa;location;;Distribué (deployed);6/22/2022 9:24;6/22/2022 9:53;ajouté par script php;;Formation DEP;;;
;;023 - CRIFA;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
023I-FLEUR-015;iPad;iPad (9th generation Wi-Fi);iPAD;Apple;V4JTC40MKH;;023 - Crifa;023 - Crifa;location;;Distribué (deployed);6/22/2022 9:24;6/22/2022 9:53;ajouté par script php;;Formation DEP;;;
;;023 - CRIFA;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
068EP-LAB-4;Latitude;5280;Portable;DELL INC.;1WNR8H2;7/30/2017 0:00;;;;;Retiré (archived);6/23/2022 13:06;2/13/2024 15:54;modifie PC par TS;A4-4C-C8-0F-1D-31;;;;
068EP-LAB-10;Latitude;5280;Portable;DELL INC.;B7YS8H2;7/30/2017 0:00;068 - Notre-Dame-du-Sacre-Coeur;068 - Notre-Dame-du-Sacre-Coeur;location;;Distribué (deployed);6/23/2022 13:17;7/10/2023 9:22;modifie PC par TS;A4-4C-C8-04-49-89;;;;
068EP-LAB-01;Latitude;5280;Portable;DELL INC.;89YS8H2;7/30/2017 0:00;068 - Notre-Dame-du-Sacre-Coeur;068 - Notre-Dame-du-Sacre-Coeur;location;;Distribué (deployed);6/23/2022 13:29;7/10/2023 11:10;modifie PC par TS;A4-4C-C8-04-48-A3;;;;
068EP-LAB-09;Latitude;5280;Portable;DELL INC.;1CVR8H2;7/29/2017 0:00;068 - Notre-Dame-du-Sacre-Coeur;068 - Notre-Dame-du-Sacre-Coeur;location;;Distribué (deployed);6/23/2022 13:37;7/10/2023 9:20;modifie PC par TS;A4-4C-C8-0F-1A-9B;;;;
074P-CH01-630;Latitude;3340;Portable;DELL INC.;F6T8H52;6/9/2015 0:00;074 - Notre-Dame-de-Fatima;074 - Notre-Dame-de-Fatima;location;;Distribué (deployed);6/30/2022 11:20;6/22/2023 10:18;mise a jour du nom et de la date d'achat par script;;Lab Chariot / Mobile;;;
;;;;;;;;;;;;;;;;;;;;;;
023P-PROF-029;Latitude;3520;Portable;DELL INC.;GWQWPL3;6/22/2022 0:00;023 - Crifa;Carl Gagnon;user;cagagnon;Distribué (deployed);7/4/2022 15:07;8/28/2023 13:52;mise a jour du nom et de la date d'achat par script;00-BE-43-C1-69-95;Enseignant;;023 - CRIFA;
023P-PROF-034;Latitude;3520;Portable;DELL INC.;DPQWPL3;6/23/2022 0:00;023 - Crifa;;;;Distribué (deployable);7/4/2022 15:07;6/22/2023 10:05;mise a jour du nom et de la date d'achat par script;00-BE-43-C1-77-B9;Enseignant;;023 - CRIFA;
023P-PROF-035;Latitude;3520;Portable;DELL INC.;CPQWPL3;6/23/2022 0:00;023 - Crifa;;;;Distribué (deployable);7/4/2022 15:07;9/22/2023 8:57;mise a jour du nom et de la date d'achat par script;00-BE-43-C1-79-EF;Enseignant;;023 - CRIFA;
023P-PROF-032;Latitude;3520;Portable;DELL INC.;HVQWPL3;6/22/2022 0:00;023 - Crifa;;;;Distribué (deployable);7/4/2022 15:07;6/22/2023 10:17;mise a jour du nom et de la date d'achat par script;00-BE-43-C1-5F-9D;Enseignant;;023 - CRIFA;
023P-PROF-033;Latitude;3520;Portable;DELL INC.;9WQWPL3;6/22/2022 0:00;023 - Crifa;;;;Distribué (deployable);7/4/2022 15:07;6/22/2023 10:15;mise a jour du nom et de la date d'achat par script;00-BE-43-C1-69-63;Enseignant;;023 - CRIFA;
023P-PROF-030;Latitude;3520;Portable;DELL INC.;JWQWPL3;6/22/2022 0:00;023 - Crifa;Vincent Brochu;user;vbrochu;Distribué (deployed);7/4/2022 15:07;8/25/2023 4:16;mise a jour du nom et de la date d'achat par script;00-BE-43-C1-6A-EB;Enseignant;;023 - CRIFA;
023P-PROF-031;Latitude;3520;Portable;DELL INC.;1WQWPL3;6/22/2022 0:00;023 - Crifa;Francis Boivin;user;fboivin;Distribué (deployed);7/4/2022 15:08;6/22/2023 10:17;mise a jour du nom et de la date d'achat par script;00-BE-43-C1-68-B7;Enseignant;;023 - CRIFA;
005P-30810-PERN;Latitude;5490;Portable;DELL INC.;D566QV2;5/11/2019 0:00;005 - La Frontaliere;Noémie Perron;user;8158370;Distribué (deployed);7/5/2022 9:28;6/22/2023 10:05;mise a jour du nom et de la date d'achat par script;;Mesure 30810;;;
;;Service Informatique;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
005P-30810-LAMF;Latitude;5490;Portable;DELL INC.;BSDSVT2;3/12/2019 0:00;005 - La Frontaliere;Félix Lamontagne;user;8145203;Distribué (deployed);7/5/2022 9:28;6/22/2023 10:17;mise a jour du nom et de la date d'achat par script;;Mesure 30810;;;
;;Service Informatique;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
030SmartTV-208;SBID-MX075-V3;;Tableau intéractif;Smart;K110NW51Y0319;;030 - Saint-Luc;030 - Saint-Luc;location;;Distribué (deployed);7/5/2022 10:35;2/6/2023 10:02;ajouté par script php;;;Oui;;
030SmartTV-211;SBID-MX075-V3;;Tableau intéractif;Smart;K110NW52Y1059;;030 - Saint-Luc;030 - Saint-Luc;location;;Distribué (deployed);7/5/2022 10:35;2/6/2023 10:01;ajouté par script php;;;Oui;;
030SmartTV-203A;SBID-MX075-V3;;Tableau intéractif;Smart;K110NW52Y1068;;030 - Saint-Luc;030 - Saint-Luc;location;;Distribué (deployed);7/5/2022 10:35;6/27/2023 10:38;ajouté par script php;;;Oui;;
005SmartTV-3021-1;SBID-MX075-V2;;Tableau intéractif;Smart;K051NW48Q0417;;005 - La Frontaliere;005 - La Frontaliere;location;;Distribué (deployed);7/5/2022 10:57;2/17/2023 15:11;ajouté par script php;;;Oui;;
005SmartTV-2051;SBID-MX075-V2;;Tableau intéractif;Smart;K051NW48Q0263;;005 - La Frontaliere;005 - La Frontaliere;location;;Distribué (deployed);7/5/2022 11:06;2/20/2023 16:02;ajouté par script php;;;Oui;;
007P-30810-KAJG;Latitude;3520;Portable;DELL INC.;D4ZKHL3;4/1/2022 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/5/2022 11:21;6/22/2023 10:12;mise a jour du nom et de la date d'achat par script;B0-4F-13-C5-EF-E0;;;;
007P-30810-FLBR;Latitude;3520;Portable;DELL INC.;98ZKHL3;4/1/2022 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/5/2022 11:22;6/22/2023 10:19;mise a jour du nom et de la date d'achat par script;B0-4F-13-C6-D2-46;;;;
005SmartTV-2034;SBID-MX075-V2;;Tableau intéractif;Smart;K051NW48Q0459;;005 - La Frontaliere;005 - La Frontaliere;location;;Distribué (deployed);7/5/2022 14:10;2/17/2023 15:15;ajouté par script php;;;Oui;;
005SmartTV-1020;SBID-MX075-V2;;Tableau intéractif;Smart;K051NW09Q0724;;005 - La Frontaliere;005 - La Frontaliere;location;;Distribué (deployed);7/5/2022 14:10;2/17/2023 15:15;ajouté par script php;;;Oui;;
048P-STFORTIN;Latitude;3520;Portable;DELL INC.;JWNWPL3;6/23/2022 0:00;048 - Du Parchemin (Cote College);Stéphanie Fortin;user;stfortin;Distribué (deployed);7/5/2022 16:20;6/22/2023 10:17;mise a jour du nom et de la date d'achat par script;00-BE-43-C1-5C-99;;;;
027SmartTV-110;SBID-MX075-V3;;Tableau intéractif;Smart;K110NW51Y0524;;027 - Sacre-Coeur ;027 - Sacre-Coeur ;location;;Distribué (deployed);7/6/2022 11:38;7/6/2022 11:42;ajouté par script php;;;;;
027SmartTV-209;SBID-MX075-V3;;Tableau intéractif;Smart;K110NW51Y0523;;027 - Sacre-Coeur ;027 - Sacre-Coeur ;location;;Distribué (deployed);7/6/2022 11:41;7/6/2022 11:43;ajouté par script php;;;;;
027SmartTV-134;SBID-MX075-V3;;Tableau intéractif;Smart;K110NW51Y0144;;027 - Sacre-Coeur ;027 - Sacre-Coeur ;location;;Distribué (deployed);7/6/2022 11:48;7/6/2022 11:49;ajouté par script php;;;Oui;;
027SmartTV-210;SBID-MX075-V3;;Tableau intéractif;Smart;K110NW51Y0420;;027 - Sacre-Coeur ;027 - Sacre-Coeur ;location;;Distribué (deployed);7/6/2022 13:02;7/6/2022 13:04;ajouté par script php;;;Oui;;
039P-30810-MATL;Latitude;3520;Portable;DELL INC.;FHGZTG3;12/13/2021 0:00;039 - Louis-Saint-Laurent;Mathias Lauzon;user;8197766;Distribué (deployed);7/7/2022 11:05;6/22/2023 10:08;mise a jour du nom et de la date d'achat par script;B4-45-06-3D-26-BE;Mesure 30810;;Service Informatique;
091P-CH01-005;Latitude;E5520;Portable;DELL INC.;1XJXKQ1;5/17/2011 0:00;091 - De la Source;091 - De la Source;location;;Distribué (deployed);7/7/2022 11:28;6/22/2023 10:12;mise a jour du nom et de la date d'achat par script;B8-AC-6F-C8-92-E9;Lab Chariot / Mobile;;;
082P-DIR-201;Latitude;3520;Portable;DELL INC.;8ZNWPL3;6/22/2022 0:00;082 - De Sainte-Cecile;Anne-Josée Lemieux;user;ajlemieux;Distribué (deployed);7/7/2022 11:59;8/16/2023 15:30;mise a jour du nom et de la date d'achat par script;00-BE-43-C1-79-43;Direction;;Service Informatique;
007P-LAB-01;Latitude;5490;Portable;DELL INC.;7GPB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:37;6/22/2023 10:14;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B2-56;;;;
007P-LAB-02;Latitude;5490;Portable;DELL INC.;71491X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:04;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B2-3F;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-03;Latitude;5490;Portable;DELL INC.;G5Z81X2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;7/7/2022 13:47;ajouté par script php;;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-04;Latitude;5490;Portable;DELL INC.;D9JB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;1/16/2024 10:42;modifie PC par TS;8C-04-BA-0D-B2-92;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-05;Latitude;5490;Portable;DELL INC.;DHPB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;8/16/2023 15:40;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B2-62;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-06;Latitude;5490;Portable;DELL INC.;3WWB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:22;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B0-08;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-07;Latitude;5490;Portable;DELL INC.;3YTB1X2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;7/7/2022 13:47;ajouté par script php;;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-08;Latitude;5490;Portable;DELL INC.;2PVB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:05;mise a jour du nom et de la date d'achat par script;8C-04-BA-0E-40-D8;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-09;Latitude;5490;Portable;DELL INC.;90XB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:15;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B0-1C;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-10;Latitude;5490;Portable;DELL INC.;80VB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:09;mise a jour du nom et de la date d'achat par script;8C-04-BA-0E-40-F9;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-11;Latitude;5490;Portable;DELL INC.;81XB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;8/16/2023 15:30;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B0-2E;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-12;Latitude;5490;Portable;DELL INC.;GXWB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:12;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B0-07;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-13;Latitude;5490;Portable;DELL INC.;B3491X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:07;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B2-66;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-14;Latitude;5490;Portable;DELL INC.;8BZ91X2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;7/7/2022 13:47;ajouté par script php;;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-15;Latitude;5490;Portable;DELL INC.;35WB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:11;mise a jour du nom et de la date d'achat par script;8C-04-BA-0E-40-74;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-16;Latitude;5490;Portable;DELL INC.;23491X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:08;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B2-40;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-17;Latitude;5490;Portable;DELL INC.;7DPB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:12;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B2-55;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-18;Latitude;5490;Portable;DELL INC.;2KXB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:18;mise a jour du nom et de la date d'achat par script;8C-04-BA-0D-B4-86;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-19;Latitude;5490;Portable;DELL INC.;24Z81X2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;7/7/2022 13:47;ajouté par script php;;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-20;Latitude;5490;Portable;DELL INC.;BZWB1X2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;7/7/2022 13:47;ajouté par script php;;;;007 - Polyvalente Louis-Saint-Laurent;
;;;;;;;;;;;;;;;;;;;;
007P-LAB-21;Latitude;5490;Portable;DELL INC.;4CWB1X2;7/22/2019 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);7/7/2022 13:47;6/22/2023 10:25;mise a jour du nom et de la date d'achat par script;8C-04-BA-0E-41-13;;;007 - Polyvalente Louis-Saint-Laurent;
